ID,iphone,samsunggalaxy,sonyxperia,nokialumina,htcphone,galaxysentiment
3864,0,2,0,0,0,1
3865,1,0,0,0,0,4
3866,1,0,0,0,0,4
3867,3,0,0,0,0,4
3868,0,0,0,0,0,1
3869,0,0,1,0,0,1
3870,1,0,0,0,0,4
3871,1,0,0,0,0,4
3872,1,0,0,0,0,4
3873,0,0,0,0,0,1
3874,0,0,0,0,0,2
3875,1,0,0,0,0,4
3876,5,0,0,0,1,2
3877,0,0,0,0,0,1
3878,1,0,0,0,0,4
3879,1,0,0,0,0,4
3880,1,0,0,0,0,4
3881,0,1,0,0,0,1
3882,0,2,0,0,0,1
3883,0,0,0,0,0,1
3884,0,0,0,0,0,1
3885,1,0,0,0,0,4
3886,1,0,0,0,0,4
3887,1,0,0,0,0,3
3888,1,0,0,0,0,4
3889,1,0,0,0,0,4
3890,1,1,0,0,0,3
3891,1,1,1,0,0,4
3892,1,0,0,0,1,4
3893,0,0,0,0,0,1
3894,1,0,0,0,0,4
3895,0,0,0,0,0,1
3896,1,0,0,0,0,4
3897,1,0,0,0,0,4
3898,0,0,0,0,0,1
3899,0,0,0,0,0,1
3900,13,0,0,0,0,4
3901,1,0,0,0,0,4
3902,1,0,0,0,0,4
3903,1,0,0,0,0,3
3904,1,0,0,0,0,4
3905,0,0,0,0,0,2
3906,1,0,0,0,0,4
3907,1,0,0,0,0,4
3908,0,0,0,0,0,1
3909,1,0,0,0,1,4
3910,1,0,0,0,0,4
3911,2,0,0,0,0,4
3912,1,0,0,0,0,4
3913,1,0,0,0,0,4
3914,1,0,0,0,0,4
3915,1,0,0,0,0,4
3916,1,0,0,0,0,4
3917,0,0,0,0,0,2
3918,0,0,0,0,0,1
3919,1,0,0,0,0,4
3920,6,4,2,0,4,4
3921,0,0,0,0,0,1
3922,1,0,0,0,0,3
3923,0,0,0,0,0,1
3924,1,0,0,0,0,4
3925,1,0,0,0,0,4
3926,0,0,0,0,0,1
3927,0,0,0,0,0,1
3928,0,0,0,0,0,1
3929,0,0,0,0,0,1
3930,0,0,0,0,0,1
3931,0,0,0,0,0,1
3932,0,0,0,0,0,1
3933,0,0,0,0,0,1
3934,0,0,0,0,0,1
3935,0,0,0,0,0,1
3936,0,0,0,0,0,1
3937,0,0,0,0,0,1
3938,0,0,0,0,0,1
3939,0,0,0,0,0,1
3940,0,0,0,0,0,1
3941,0,0,0,0,0,1
3942,0,0,0,0,0,1
3943,0,0,0,0,0,1
3944,0,0,0,0,0,1
3945,0,0,0,0,0,1
3946,0,0,0,0,0,1
3947,0,0,0,0,0,1
3948,0,0,0,0,0,1
3949,0,0,0,0,0,1
3950,0,0,0,0,0,1
3951,0,0,0,0,0,1
3952,0,0,0,0,0,1
3953,0,0,0,0,0,1
3954,0,0,0,0,0,1
3955,0,0,0,0,0,1
3956,0,0,0,0,0,1
3957,1,0,0,0,0,4
3958,1,0,0,0,0,4
3959,0,0,0,0,0,1
3960,1,0,0,0,0,4
3961,1,0,0,0,0,4
3962,0,0,0,0,0,1
3963,0,0,0,0,0,1
3964,1,0,0,0,0,4
3965,2,0,0,0,0,4
3966,3,0,0,0,0,4
3967,0,0,0,0,0,1
3968,0,0,0,0,0,2
3969,1,0,0,0,0,3
3970,1,0,0,0,0,4
3971,1,0,0,0,0,4
3972,0,2,0,0,0,1
3973,3,0,0,0,0,4
3974,1,0,0,0,0,4
3975,1,0,0,0,0,4
3976,1,0,0,0,0,4
3977,0,0,0,0,0,1
3978,0,0,0,0,0,1
3979,1,0,0,0,0,4
3980,0,0,0,0,0,1
3981,0,0,0,0,0,2
3982,0,0,0,0,0,1
3983,1,0,0,0,0,4
3984,1,0,0,0,0,4
3985,1,0,0,0,0,4
3986,1,0,0,0,0,3
3987,0,0,0,0,0,2
3988,4,0,0,0,0,4
3989,0,0,0,0,0,1
3990,0,0,0,0,0,2
3991,0,0,0,0,0,1
3992,0,1,0,0,0,1
3993,0,0,0,0,0,1
3994,1,0,0,0,0,4
3995,3,0,0,0,0,4
3996,1,0,0,0,0,4
3997,0,0,0,0,0,1
3998,1,0,0,0,0,4
3999,1,0,0,0,0,4
4000,1,0,0,0,0,4
4001,0,0,0,0,0,2
4002,1,0,0,0,0,3
4003,1,0,0,0,0,4
4004,1,0,0,0,0,4
4005,1,0,0,0,0,4
4006,0,2,0,0,0,1
4007,0,0,0,0,1,1
4008,1,0,0,0,0,4
4009,0,0,0,0,0,2
4010,1,0,0,0,0,4
4011,3,0,0,0,0,4
4012,2,0,0,0,0,4
4013,3,0,0,0,0,4
4014,1,0,0,0,0,4
4015,1,0,0,0,0,4
4016,0,0,0,0,0,2
4017,1,0,0,0,0,4
4018,3,0,0,0,0,4
4019,0,0,0,0,0,1
4020,17,0,0,0,0,4
4021,1,0,0,0,0,3
4022,0,0,0,0,0,1
4023,0,0,0,0,0,1
4024,1,0,0,0,0,4
4025,0,0,0,0,0,1
4026,1,0,0,0,0,4
4027,0,0,0,0,0,1
4028,1,0,0,0,0,4
4029,0,0,0,0,0,1
4030,0,0,0,0,0,1
4031,1,0,0,0,0,4
4032,1,0,0,0,0,4
4033,1,0,0,0,0,4
4034,0,1,0,0,0,1
4035,0,0,0,0,0,1
4036,0,1,0,0,0,1
4037,1,0,0,0,0,4
4038,2,2,0,0,0,3
4039,1,0,0,0,0,4
4040,0,0,0,0,0,1
4041,1,0,0,0,0,4
4042,3,0,0,0,0,4
4043,0,0,0,0,0,1
4044,1,0,0,0,0,4
4045,1,0,0,0,0,4
4046,0,0,0,0,0,1
4047,0,0,0,0,0,1
4048,1,0,0,0,0,4
4049,0,0,0,0,0,1
4050,1,0,0,0,0,4
4051,1,0,0,0,0,4
4052,0,2,0,0,0,1
4053,1,0,0,0,0,4
4054,0,0,0,0,0,1
4055,0,0,0,0,0,1
4056,1,0,0,0,0,4
4057,0,2,0,0,0,1
4058,0,0,0,0,0,1
4059,1,0,0,0,0,4
4060,0,0,0,0,0,1
4061,1,0,0,0,0,4
4062,1,0,0,0,0,4
4063,1,0,0,0,0,4
4064,1,0,0,0,0,4
4065,1,0,0,0,0,4
4066,1,0,0,0,0,4
4067,17,0,0,0,0,4
4068,2,0,0,0,0,4
4069,1,0,0,0,0,4
4070,1,0,0,0,0,4
4071,0,0,0,0,0,1
4072,0,0,0,0,0,1
4073,0,0,0,0,0,1
4074,0,0,0,0,0,1
4075,0,0,0,0,0,1
4076,0,0,0,0,0,1
4077,0,0,0,0,0,1
4078,0,0,0,0,0,1
4079,0,0,0,0,0,1
4080,0,0,0,0,0,1
4081,0,0,0,0,0,1
4082,0,0,0,0,0,1
4083,0,0,0,0,0,1
4084,0,0,0,0,0,1
4085,0,0,0,0,0,1
4086,0,0,0,0,0,1
4087,0,0,0,0,0,1
4088,0,0,0,0,0,1
4089,0,0,0,0,0,1
4090,0,0,0,0,0,1
4091,1,0,0,0,0,4
4092,1,0,0,0,0,4
4093,1,0,0,0,0,4
4094,0,0,0,0,0,1
4095,1,0,0,0,0,4
4096,2,0,0,0,0,4
4097,17,0,0,0,0,4
4098,0,0,0,0,0,1
4099,1,0,0,0,0,4
4100,0,0,0,0,0,1
4101,1,0,0,0,0,4
4102,1,0,0,0,0,3
4103,1,0,0,0,0,3
4104,1,0,0,0,0,4
4105,1,0,0,0,0,4
4106,1,0,0,0,0,4
4107,1,0,0,0,0,4
4108,1,0,0,0,0,3
4109,0,0,0,0,0,1
4110,1,0,0,0,0,4
4111,0,0,0,0,0,1
4112,2,0,0,0,0,4
4113,0,0,0,0,0,1
4114,0,0,0,0,0,1
4115,1,0,0,0,0,4
4116,1,0,0,0,0,3
4117,1,2,2,0,2,4
4118,1,0,0,0,0,4
4119,0,0,0,0,0,1
4120,0,0,0,0,0,1
4121,0,0,0,0,0,2
4122,0,0,0,0,1,1
4123,0,0,0,0,0,1
4124,1,0,0,0,0,4
4125,1,0,0,0,0,4
4126,1,2,2,0,2,4
4127,1,0,0,0,0,4
4128,1,0,0,0,0,4
4129,0,0,0,0,0,1
4130,1,0,0,0,0,4
4131,1,0,0,0,0,4
4132,1,0,0,0,0,3
4133,0,0,0,0,0,1
4134,0,0,1,0,0,1
4135,1,0,0,0,0,4
4136,2,0,0,0,0,4
4137,1,0,0,0,0,4
4138,0,0,0,0,0,1
4139,1,0,0,0,0,4
4140,1,0,0,0,0,4
4141,1,0,0,0,0,4
4142,1,0,0,0,0,4
4143,1,0,0,0,0,3
4144,1,0,0,0,0,3
4145,1,0,0,0,0,4
4146,2,0,0,0,0,4
4147,1,0,0,0,1,4
4148,1,0,0,0,0,4
4149,0,0,0,0,0,1
4150,1,0,0,0,0,4
4151,1,0,0,0,0,4
4152,1,0,0,0,0,4
4153,2,0,0,0,0,4
4154,1,0,0,0,0,4
4155,2,0,0,0,0,4
4156,0,0,0,0,0,1
4157,1,0,0,0,0,4
4158,6,4,2,0,4,4
4159,1,0,0,0,0,3
4160,1,0,0,0,0,4
4161,1,0,0,0,1,4
4162,1,0,0,0,0,4
4163,0,0,0,0,0,1
4164,1,0,0,0,0,4
4165,0,1,0,0,0,1
4166,1,0,0,0,0,4
4167,1,1,0,0,0,3
4168,1,0,0,0,0,3
4169,0,0,0,0,0,2
4170,1,0,0,0,0,3
4171,1,0,0,0,0,4
4172,1,0,0,0,0,3
4173,0,2,0,0,0,1
4174,1,0,0,0,0,4
4175,1,1,0,0,0,3
4176,1,0,0,0,0,3
4177,1,0,0,0,0,4
4178,1,0,0,0,0,4
4179,1,0,0,0,0,4
4180,1,0,0,0,0,4
4181,0,0,0,0,0,1
4182,0,2,0,0,0,1
4183,1,0,0,0,0,4
4184,1,0,0,0,0,3
4185,0,0,0,0,0,1
4186,1,0,0,0,0,4
4187,1,0,0,0,0,3
4188,0,1,0,0,0,1
4189,1,0,0,0,0,4
4190,0,0,0,0,0,1
4191,1,0,0,0,0,4
4192,0,0,0,0,0,1
4193,1,0,0,0,0,4
4194,1,0,0,0,0,4
4195,1,0,0,0,0,4
4196,1,0,0,0,0,4
4197,1,0,0,0,0,4
4198,0,0,0,0,0,1
4199,0,0,0,0,0,1
4200,0,0,0,0,0,1
4201,0,0,0,0,0,1
4202,0,0,0,0,0,1
4203,0,0,0,0,0,1
4204,0,0,0,0,0,1
4205,0,0,0,0,0,1
4206,0,0,0,0,0,1
4207,0,0,0,0,0,1
4208,0,0,0,0,0,1
4209,0,0,0,0,0,1
4210,0,0,0,0,0,1
4211,0,0,0,0,0,1
4212,0,0,0,0,0,1
4213,0,0,0,0,0,1
4214,0,0,0,0,0,1
4215,0,0,0,0,0,1
4216,0,0,0,0,0,1
4217,0,0,0,0,0,1
4218,0,0,0,0,0,1
4219,0,0,0,0,0,1
4220,0,0,0,0,0,1
4221,0,0,0,0,0,1
4222,0,0,0,0,0,1
4223,0,0,0,0,0,1
4224,0,0,0,0,0,1
4225,0,0,0,0,0,1
4226,1,0,0,0,0,4
4227,1,0,0,0,0,4
4228,0,0,0,0,0,1
4229,0,0,0,0,0,1
4230,1,0,0,0,0,4
4231,0,0,0,0,0,1
4232,1,0,0,0,0,4
4233,1,0,0,0,0,4
4234,1,0,0,0,0,4
4235,2,0,0,0,0,4
4236,0,0,0,0,0,1
4237,0,0,0,0,0,1
4238,0,0,0,0,0,1
4239,1,0,0,0,0,4
4240,0,0,0,0,0,1
4241,1,0,0,0,0,4
4242,1,0,0,0,0,4
4243,0,0,0,0,0,1
4244,0,1,0,0,0,1
4245,1,0,0,0,0,4
4246,1,0,0,0,0,4
4247,0,1,0,0,0,1
4248,1,0,0,0,0,4
4249,1,0,0,0,0,4
4250,1,0,0,0,0,4
4251,1,0,0,0,0,4
4252,2,0,0,0,0,4
4253,0,0,0,0,0,1
4254,1,0,0,0,0,4
4255,0,0,0,0,0,1
4256,1,0,0,0,0,4
4257,0,0,0,0,0,2
4258,0,0,0,0,0,1
4259,1,0,0,0,0,4
4260,2,0,0,0,0,4
4261,0,0,0,0,0,1
4262,1,0,0,0,0,4
4263,0,0,0,0,0,2
4264,1,0,0,0,0,4
4265,13,15,9,0,9,4
4266,1,0,0,0,0,4
4267,0,0,0,0,0,2
4268,1,0,0,0,0,4
4269,0,0,0,0,0,1
4270,1,0,0,0,0,4
4271,0,0,0,0,0,1
4272,1,0,0,0,0,4
4273,1,0,0,0,1,4
4274,0,0,0,0,0,1
4275,1,0,0,0,0,4
4276,1,0,0,0,0,4
4277,0,0,0,0,0,1
4278,2,0,0,0,0,4
4279,1,0,0,0,1,4
4280,2,0,0,0,0,4
4281,1,0,0,0,0,4
4282,0,0,0,0,0,1
4283,0,0,0,0,0,1
4284,1,0,0,0,0,4
4285,1,0,0,0,1,4
4286,1,0,0,0,0,4
4287,1,0,0,0,0,4
4288,1,0,0,0,0,4
4289,0,1,0,0,0,1
4290,0,1,0,0,0,1
4291,1,0,0,0,0,4
4292,1,0,0,0,0,4
4293,0,0,0,0,0,1
4294,1,0,0,0,0,4
4295,0,0,0,0,0,1
4296,1,0,0,0,1,4
4297,0,0,0,0,0,1
4298,1,0,0,0,0,4
4299,1,0,0,0,0,4
4300,1,0,0,0,0,4
4301,1,0,0,0,0,4
4302,0,3,0,0,0,1
4303,1,0,0,0,0,4
4304,1,0,0,0,0,4
4305,1,0,0,0,0,4
4306,1,0,0,0,0,4
4307,1,0,0,0,0,4
4308,2,0,0,0,0,4
4309,1,0,0,0,0,4
4310,1,0,0,0,0,4
4311,1,0,0,0,0,4
4312,1,0,0,0,0,4
4313,0,0,0,0,0,2
4314,1,0,0,0,0,4
4315,1,0,0,0,0,4
4316,5,0,0,0,0,4
4317,0,2,0,0,0,1
4318,1,0,0,0,0,4
4319,1,0,0,0,0,4
4320,1,0,0,0,0,3
4321,0,0,0,0,0,1
4322,0,0,0,0,0,1
4323,0,0,0,0,0,1
4324,0,0,0,0,0,1
4325,0,0,0,0,0,1
4326,0,0,0,0,0,1
4327,0,0,0,0,0,1
4328,0,0,0,0,0,1
4329,0,0,0,0,0,1
4330,0,0,0,0,0,1
4331,0,0,0,0,0,1
4332,0,0,0,0,0,1
4333,0,0,0,0,0,1
4334,0,0,0,0,0,1
4335,0,0,0,0,0,1
4336,0,0,0,0,0,1
4337,0,0,0,0,0,1
4338,0,0,0,0,0,1
4339,0,0,0,0,0,1
4340,0,0,0,0,0,1
4341,0,0,0,0,0,1
4342,0,0,0,0,0,1
4343,0,0,0,0,0,1
4344,3,0,0,0,0,4
4345,1,0,0,0,0,4
4346,1,1,0,0,0,3
4347,0,0,0,0,0,2
4348,1,0,0,0,0,4
4349,0,0,0,0,0,1
4350,2,0,0,0,0,4
4351,1,0,0,0,0,4
4352,1,0,0,0,0,4
4353,1,1,0,0,0,3
4354,1,0,0,0,0,4
4355,0,0,0,0,0,1
4356,1,0,0,0,0,4
4357,1,0,0,0,0,4
4358,1,0,0,0,0,4
4359,1,0,0,0,0,3
4360,1,0,0,0,0,4
4361,1,0,0,0,0,4
4362,1,0,0,0,0,4
4363,0,0,0,0,0,1
4364,0,0,0,0,0,1
4365,1,0,0,0,1,4
4366,2,2,0,0,0,3
4367,0,0,0,0,0,1
4368,0,0,0,0,0,1
4369,1,0,0,0,0,4
4370,1,0,0,0,0,4
4371,0,0,0,0,0,1
4372,1,0,0,0,0,4
4373,1,0,0,0,0,4
4374,0,0,0,0,0,1
4375,1,0,0,0,0,4
4376,1,0,0,0,0,4
4377,1,1,0,0,0,3
4378,1,0,0,0,1,4
4379,1,0,0,0,1,4
4380,1,0,0,0,0,3
4381,1,0,0,0,0,4
4382,1,0,0,0,0,4
4383,0,0,0,0,0,2
4384,0,0,0,0,0,1
4385,0,2,0,0,0,1
4386,1,0,0,0,0,4
4387,2,0,0,0,0,4
4388,1,0,0,0,0,4
4389,1,0,0,0,0,4
4390,0,0,0,0,0,1
4391,1,0,0,0,0,4
4392,0,0,0,0,0,1
4393,1,0,0,0,0,4
4394,1,0,0,0,0,4
4395,0,0,0,0,0,1
4396,1,0,0,0,0,4
4397,1,1,0,0,0,3
4398,1,0,0,0,0,4
4399,1,0,0,0,0,4
4400,2,0,0,0,0,4
4401,0,0,0,0,0,1
4402,1,0,0,0,0,4
4403,1,0,0,0,0,4
4404,1,0,0,0,0,4
4405,1,0,0,0,0,4
4406,0,0,0,0,0,1
4407,1,0,0,0,0,4
4408,1,0,0,0,0,4
4409,0,0,0,0,0,1
4410,1,0,0,0,0,4
4411,1,0,0,0,0,4
4412,1,0,0,0,0,3
4413,17,0,0,0,0,4
4414,2,2,0,0,0,3
4415,1,0,0,0,0,4
4416,1,0,0,0,0,4
4417,0,0,0,0,0,1
4418,1,0,0,0,0,4
4419,1,0,0,0,0,4
4420,1,0,0,0,0,4
4421,2,0,0,0,0,4
4422,1,0,0,0,0,4
4423,1,0,0,0,0,4
4424,1,0,0,0,0,4
4425,1,0,0,0,0,4
4426,1,0,0,0,0,4
4427,3,0,0,0,0,4
4428,0,0,0,0,0,1
4429,4,0,0,0,0,4
4430,1,0,0,0,1,4
4431,1,0,0,0,0,4
4432,1,0,0,0,0,4
4433,0,0,0,0,0,1
4434,1,0,0,0,0,4
4435,1,0,0,0,0,4
4436,1,0,0,0,0,4
4437,1,0,0,0,0,4
4438,0,0,0,0,0,1
4439,0,0,0,0,0,1
4440,0,0,0,0,0,1
4441,0,0,0,0,0,1
4442,0,0,0,0,0,1
4443,0,0,0,0,0,1
4444,0,0,0,0,0,1
4445,0,0,0,0,0,1
4446,0,0,0,0,0,1
4447,0,0,0,0,0,1
4448,0,0,0,0,0,1
4449,0,0,0,0,0,1
4450,0,0,0,0,0,1
4451,0,0,0,0,0,1
4452,0,0,0,0,0,1
4453,0,0,0,0,0,1
4454,0,0,0,0,0,1
4455,0,0,0,0,0,1
4456,0,0,0,0,0,1
4457,0,0,8,0,0,1
4458,1,0,0,0,0,4
4459,1,0,0,0,0,4
4460,0,0,0,0,0,1
4461,1,0,0,0,0,4
4462,3,0,0,0,0,4
4463,1,0,0,0,0,4
4464,1,0,0,0,0,3
4465,1,0,0,0,0,4
4466,1,0,0,0,1,4
4467,1,0,0,0,0,4
4468,1,0,0,0,0,4
4469,0,1,0,0,0,1
4470,1,0,0,0,0,4
4471,1,0,0,0,0,4
4472,1,0,0,0,0,4
4473,1,0,0,0,0,4
4474,0,1,0,0,0,1
4475,1,0,0,0,1,4
4476,1,0,0,0,0,4
4477,1,0,0,0,0,4
4478,1,2,2,0,2,4
4479,0,0,0,0,0,1
4480,1,0,0,0,0,4
4481,1,0,0,0,0,3
4482,3,0,0,0,0,4
4483,1,0,0,0,0,4
4484,1,2,2,0,2,4
4485,0,1,0,0,0,1
4486,0,0,0,0,0,1
4487,1,0,0,0,0,4
4488,0,0,0,0,0,1
4489,0,1,0,0,0,1
4490,0,0,0,0,0,1
4491,1,2,2,0,2,4
4492,1,0,0,0,0,4
4493,1,0,0,0,0,4
4494,0,0,0,0,0,1
4495,0,0,0,0,0,1
4496,1,0,0,0,0,4
4497,1,0,0,0,0,4
4498,0,0,0,0,0,1
4499,1,0,0,0,0,4
4500,0,0,0,0,0,1
4501,0,0,0,0,0,1
4502,1,0,0,0,0,4
4503,0,0,0,0,0,1
4504,0,0,0,0,0,1
4505,1,0,0,0,0,4
4506,0,0,0,0,0,1
4507,1,0,0,0,0,4
4508,1,0,0,0,0,4
4509,1,0,0,0,0,4
4510,0,0,0,0,0,1
4511,1,0,0,0,0,4
4512,0,0,0,0,0,1
4513,1,0,0,0,0,4
4514,0,0,0,0,0,1
4515,0,1,0,0,0,1
4516,1,0,0,0,0,3
4517,1,1,0,0,0,3
4518,1,0,0,0,0,4
4519,1,0,0,0,0,4
4520,1,0,0,0,0,4
4521,1,0,0,0,0,3
4522,1,0,0,0,0,4
4523,0,0,0,0,0,1
4524,3,0,0,0,0,4
4525,1,0,1,0,0,3
4526,1,0,0,0,0,4
4527,0,0,0,0,0,1
4528,0,0,0,0,0,1
4529,1,0,0,0,0,4
4530,0,0,0,0,0,1
4531,0,0,0,0,0,1
4532,1,0,0,0,0,4
4533,1,0,0,0,0,4
4534,0,0,0,0,0,1
4535,1,0,0,0,0,4
4536,2,0,0,0,0,4
4537,0,0,0,0,0,1
4538,2,2,0,0,0,3
4539,0,0,0,0,0,1
4540,1,0,0,0,0,4
4541,1,0,0,0,0,4
4542,1,0,0,0,0,4
4543,1,0,0,0,0,4
4544,1,0,0,0,0,4
4545,1,0,0,0,0,4
4546,1,0,0,0,0,4
4547,0,0,0,0,0,1
4548,1,0,0,0,0,4
4549,1,0,0,0,0,4
4550,1,0,0,0,0,4
4551,1,0,0,0,0,4
4552,0,0,0,0,0,1
4553,2,0,0,0,0,4
4554,1,0,0,0,0,4
4555,1,0,0,0,0,4
4556,2,0,0,0,0,4
4557,0,0,0,0,0,1
4558,0,0,0,0,0,1
4559,1,0,0,0,0,4
4560,1,0,0,0,0,4
4561,1,0,0,0,0,4
4562,1,0,0,0,0,4
4563,1,0,0,0,0,4
4564,3,0,0,0,0,4
4565,1,0,0,0,0,4
4566,1,0,0,0,0,4
4567,1,0,0,0,0,4
4568,0,2,0,0,0,1
4569,0,0,0,0,0,1
4570,1,0,0,0,0,4
4571,1,0,0,0,1,4
4572,0,0,0,0,0,1
4573,0,0,0,0,0,1
4574,0,0,0,0,0,1
4575,0,0,0,0,0,1
4576,0,0,0,0,0,1
4577,0,0,0,0,0,1
4578,0,0,0,0,0,1
4579,0,0,0,0,0,1
4580,0,0,0,0,0,1
4581,0,0,0,0,0,1
4582,0,0,0,0,0,1
4583,0,0,0,0,0,1
4584,0,0,0,0,0,1
4585,0,0,0,0,0,1
4586,0,0,0,0,0,1
4587,0,0,0,0,0,1
4588,0,0,0,0,0,1
4589,0,0,0,0,0,1
4590,0,0,0,0,0,1
4591,0,0,0,0,0,1
4592,0,0,0,0,0,1
4593,0,0,0,0,0,1
4594,0,0,0,0,0,1
4595,0,0,0,0,0,1
4596,0,0,0,0,0,1
4597,0,0,0,0,0,1
4598,0,0,0,0,0,1
4599,0,0,0,0,0,1
4600,0,0,0,0,0,1
4601,0,0,0,0,0,1
4602,1,0,0,0,0,4
4603,0,0,0,0,0,1
4604,3,0,0,0,0,4
4605,0,0,0,0,0,1
4606,0,0,0,0,0,1
4607,0,0,0,0,0,1
4608,0,0,0,0,0,1
4609,0,2,0,0,0,1
4610,0,2,0,0,0,1
4611,0,0,0,0,0,1
4612,1,0,0,0,0,4
4613,0,0,0,0,0,2
4614,1,0,0,0,0,4
4615,0,0,0,0,0,1
4616,1,0,0,0,0,4
4617,0,0,0,0,0,1
4618,1,0,0,0,0,4
4619,0,0,0,0,0,1
4620,1,0,0,0,0,4
4621,1,0,0,0,0,4
4622,1,0,0,0,0,4
4623,6,0,0,0,0,4
4624,1,0,0,0,0,3
4625,1,0,0,0,0,4
4626,1,0,0,0,0,4
4627,1,0,0,0,0,4
4628,0,0,0,0,0,2
4629,1,0,0,0,0,4
4630,1,0,0,0,0,4
4631,0,0,0,0,0,1
4632,0,0,0,0,0,1
4633,1,0,0,0,0,4
4634,0,0,0,0,0,1
4635,1,0,0,0,0,4
4636,0,1,0,0,0,1
4637,0,0,0,0,0,1
4638,1,0,0,0,0,4
4639,0,0,0,0,0,1
4640,1,0,0,0,0,4
4641,1,0,0,0,0,4
4642,0,1,0,0,0,1
4643,0,0,0,0,0,1
4644,0,0,0,0,0,1
4645,1,0,0,0,0,4
4646,0,0,0,0,0,2
4647,0,0,0,0,0,1
4648,1,0,0,0,0,4
4649,1,0,0,0,0,4
4650,2,0,0,0,0,4
4651,2,0,0,0,0,4
4652,1,0,0,0,0,4
4653,1,0,0,0,0,4
4654,0,0,0,0,0,1
4655,1,0,0,0,0,4
4656,1,2,2,0,2,4
4657,1,0,0,0,0,4
4658,1,0,0,0,0,4
4659,0,0,1,0,0,1
4660,1,1,0,0,0,3
4661,1,0,0,0,0,4
4662,1,0,0,0,0,4
4663,2,0,0,0,0,4
4664,1,0,0,0,0,4
4665,0,0,0,0,0,1
4666,0,0,0,0,0,1
4667,13,15,9,0,9,4
4668,1,0,0,0,0,4
4669,0,1,0,0,0,1
4670,1,0,0,0,0,4
4671,1,0,0,0,0,4
4672,0,0,0,0,0,1
4673,1,0,0,0,0,4
4674,1,0,0,0,0,4
4675,1,0,0,0,0,4
4676,1,0,0,0,0,4
4677,1,0,0,0,0,3
4678,1,0,0,0,0,3
4679,3,0,0,0,0,4
4680,1,0,0,0,0,3
4681,1,0,0,0,0,4
4682,1,0,0,0,0,4
4683,0,0,0,0,0,2
4684,1,0,0,0,0,4
4685,1,0,0,0,0,4
4686,1,0,0,0,0,4
4687,1,0,0,0,0,4
4688,1,0,0,0,0,3
4689,2,0,0,0,0,4
4690,0,0,0,0,0,1
4691,1,0,0,0,0,4
4692,1,0,0,0,0,4
4693,1,0,0,0,0,4
4694,1,0,0,0,0,4
4695,1,0,0,0,0,4
4696,0,0,0,0,0,1
4697,1,0,0,0,0,4
4698,1,2,2,0,2,4
4699,0,0,0,0,0,2
4700,1,0,0,0,0,4
4701,0,0,0,0,0,1
4702,1,0,0,0,0,4
4703,2,0,0,0,0,4
4704,1,0,0,0,0,4
4705,0,0,0,0,0,1
4706,1,0,0,0,0,4
4707,0,0,0,0,0,1
4708,1,0,0,0,0,4
4709,1,0,0,0,0,4
4710,1,0,0,0,0,4
4711,0,0,0,0,0,1
4712,0,0,0,0,0,1
4713,0,0,0,0,0,1
4714,0,0,0,0,0,1
4715,0,0,0,0,0,1
4716,0,0,0,0,0,1
4717,0,0,0,0,0,1
4718,0,0,0,0,0,1
4719,0,0,0,0,0,1
4720,0,0,0,0,0,1
4721,0,0,0,0,0,1
4722,0,0,0,0,0,1
4723,0,0,0,0,0,1
4724,0,0,0,0,0,1
4725,0,0,0,0,0,1
4726,0,0,0,0,0,1
4727,0,0,0,0,0,1
4728,0,0,0,0,0,1
4729,0,0,0,0,0,1
4730,1,0,0,0,0,4
4731,2,2,0,0,0,3
4732,0,0,0,0,0,1
4733,30,0,0,0,0,4
4734,1,0,0,0,0,4
4735,1,0,0,0,0,4
4736,0,0,0,0,0,1
4737,0,0,0,0,0,1
4738,1,0,0,0,0,4
4739,1,0,0,0,0,4
4740,1,0,0,0,0,4
4741,1,0,0,0,0,4
4742,0,1,0,0,0,1
4743,0,0,0,0,0,1
4744,1,0,0,0,0,4
4745,1,0,0,0,0,4
4746,1,1,1,0,0,4
4747,1,0,0,0,0,4
4748,0,0,0,0,0,1
4749,1,0,0,0,0,4
4750,1,0,0,0,0,4
4751,1,0,0,0,0,4
4752,1,0,0,0,0,4
4753,1,0,0,0,0,4
4754,1,0,0,0,0,4
4755,1,0,0,0,0,3
4756,1,0,0,0,0,4
4757,1,0,0,0,0,4
4758,1,0,1,0,0,3
4759,2,2,0,0,0,3
4760,1,0,0,0,0,4
4761,0,0,0,0,0,1
4762,0,2,0,0,0,1
4763,0,0,0,0,0,1
4764,1,0,0,0,0,4
4765,0,0,0,0,0,1
4766,0,3,0,0,0,1
4767,1,0,0,0,0,4
4768,3,0,0,0,0,4
4769,1,0,0,0,0,4
4770,0,1,0,0,0,1
4771,0,0,0,0,0,1
4772,0,1,0,0,0,1
4773,0,0,0,0,0,1
4774,3,0,0,0,0,4
4775,2,0,0,0,0,4
4776,0,0,0,0,1,1
4777,1,0,0,0,0,4
4778,17,0,0,0,0,4
4779,0,1,0,0,0,1
4780,1,0,0,0,0,4
4781,2,0,0,0,0,4
4782,1,0,0,0,0,4
4783,1,0,0,0,0,4
4784,1,0,0,0,0,4
4785,1,0,0,0,0,4
4786,1,0,0,0,0,4
4787,1,0,0,0,0,4
4788,0,0,0,0,0,1
4789,1,0,0,0,0,4
4790,0,0,0,0,0,1
4791,0,1,0,0,0,1
4792,1,0,0,0,0,4
4793,1,0,0,0,0,4
